Witness,CPA-w2t,CPAchecker,FShell-w2t,MetaVal,NITWIT,Symb.-Witch,Ult. Auto.
23502,1,2,2,3,1,3,2
23503,1,2,2,3,1,3,2
23504,1,2,2,3,1,3,2
23505,1,2,2,3,1,3,2
23506,1,2,2,3,1,3,2
23507,1,2,2,3,1,3,2
23508,1,2,2,3,1,3,2
23509,1,2,2,3,1,3,2
23510,1,2,2,3,1,3,2
23511,1,2,2,3,1,3,2
23512,1,2,2,3,1,3,2
23513,1,2,2,3,1,3,2
23514,1,2,2,3,1,3,2
23515,1,2,2,3,1,3,2
23516,1,2,2,3,1,3,2
23517,1,2,2,3,1,3,2
23518,1,2,2,3,1,3,2
23519,1,2,2,3,1,3,2
23520,1,2,2,3,1,3,2
23521,1,2,2,3,1,3,2
23522,1,3,2,3,1,3,2
23523,1,3,2,3,1,0,2
23524,1,3,2,3,1,0,2
23525,1,3,2,3,1,3,2
23526,1,3,2,3,1,3,2
23527,1,3,2,3,1,3,2
23528,1,3,2,3,1,3,2
23529,1,3,2,3,1,3,2
23530,1,3,2,3,1,3,2
23531,1,3,2,3,1,3,2
23532,1,3,2,3,1,3,2
23533,1,3,2,3,1,3,2
23534,1,3,2,3,1,3,2
23535,1,3,2,3,1,3,2
23536,1,3,2,3,1,3,2
23537,1,3,2,3,1,3,2
23538,1,3,2,4,1,0,2
23539,1,3,2,3,1,0,2
23540,1,3,2,3,1,3,2
23541,1,3,2,3,1,3,2
23542,1,3,2,3,1,3,2
23543,1,3,2,3,1,3,2
23544,1,3,2,3,1,3,2
23545,1,3,2,3,1,3,2
23546,1,3,2,3,1,3,2
23547,1,3,2,3,1,3,2
23548,1,3,2,3,1,3,2
23549,1,3,2,3,1,3,2
23550,1,3,2,3,1,3,2
23551,1,3,2,3,1,3,2
23552,1,3,2,3,1,3,2
23553,1,3,2,4,1,0,2
23554,1,3,2,3,1,0,2
23555,1,3,2,3,1,3,2
23556,1,3,2,3,1,3,2
23557,1,3,2,3,1,3,2
23558,1,3,2,3,1,3,2
23559,1,3,2,3,1,3,2
23560,1,3,2,3,1,3,2
23561,1,3,2,3,1,3,2
23562,1,3,2,3,1,3,2
23563,1,3,2,3,1,3,2
23564,1,3,2,3,1,3,2
23565,1,3,2,3,1,3,2
23566,1,3,2,3,1,3,2
23567,1,3,2,3,1,3,2
23568,1,3,2,3,1,1,2
23569,1,3,2,3,1,1,2
23570,1,3,2,3,1,1,2
23571,1,3,2,3,1,1,2
23572,1,3,2,3,1,1,2
23573,1,3,2,3,1,1,2
23574,1,3,2,3,1,1,2
23575,1,3,2,3,1,1,2
23576,1,3,2,3,1,1,2
23577,1,3,2,3,1,1,2
23578,1,0,4,3,1,4,3
23579,1,0,4,3,1,4,0
23580,1,0,4,3,1,4,0
23581,1,0,4,3,1,4,0
23582,1,0,4,3,1,4,3
23583,1,0,4,3,1,4,0
23584,1,0,4,3,1,4,0
23585,1,0,4,3,1,4,0
23586,1,3,4,3,1,4,3
23587,1,3,4,3,1,4,0
23588,1,3,4,3,1,4,0
23589,1,3,4,3,1,4,0
23590,1,0,4,3,1,4,3
23591,1,0,4,3,1,4,3
23592,1,0,4,3,1,4,0
23593,1,0,4,3,1,4,0
23594,1,0,4,4,1,4,2
23595,1,0,4,4,1,4,2
23596,1,0,4,4,1,4,2
23597,1,0,4,3,1,4,2
23598,1,0,4,3,1,4,2
23599,1,0,4,3,1,4,2
23600,1,0,4,4,1,4,2
23601,1,0,4,4,1,4,2
23602,1,0,4,4,1,4,2
23603,1,0,4,3,1,4,2
23604,1,0,4,3,1,4,2
23605,1,0,4,4,1,4,2
23606,1,0,4,4,1,4,2
23607,1,0,4,4,1,4,2
23608,1,0,4,3,1,4,2
23609,1,0,4,3,1,4,2
23610,1,0,4,4,1,4,2
23611,1,0,4,4,1,4,2
23612,1,0,4,4,1,4,2
23613,1,0,4,3,1,4,2
23614,1,0,4,3,1,4,2
23615,1,0,4,3,1,4,2
23616,1,0,4,4,1,4,2
23617,1,0,4,4,1,4,2
23618,1,0,4,4,1,4,2
23619,1,0,4,3,1,4,2
23620,1,0,4,3,1,4,2
23621,1,0,4,3,1,4,3
23622,1,0,4,3,1,4,3
23623,1,0,4,3,1,4,3
23624,1,3,4,3,1,4,3
23625,1,3,4,3,1,4,3
23626,1,3,4,3,1,4,3
23627,1,2,2,3,0,3,2
23628,1,2,2,3,0,3,2
23629,1,2,2,3,0,3,2
23630,1,2,2,3,0,3,2
23631,1,2,2,3,0,3,2
23632,1,2,2,3,0,3,2
23633,1,2,2,3,0,3,2
23634,1,2,2,3,0,3,2
23635,1,2,2,3,0,3,2
23636,1,2,2,3,0,3,2
23637,1,2,2,3,0,3,2
23638,1,2,2,3,1,0,2
23639,1,2,2,3,1,0,2
23640,1,2,2,3,1,0,2
23641,1,2,2,3,1,0,2
23642,1,2,2,3,1,0,2
23643,1,2,2,3,1,3,2
23644,1,2,2,3,1,3,2
23645,1,2,2,3,1,3,2
23646,1,2,2,3,1,3,2
23647,1,2,2,3,1,3,2
23648,1,2,2,3,1,3,2
23649,1,2,2,3,1,3,2
23650,1,2,2,3,1,3,2
23651,1,2,2,3,1,3,2
23652,1,2,2,3,1,3,2
23653,1,2,2,3,1,0,2
23654,1,2,2,3,1,0,2
23655,1,2,2,3,1,0,2
23656,1,2,2,3,1,0,2
23657,1,2,2,3,1,0,2
23658,1,2,2,3,1,3,2
23659,1,2,2,3,1,3,2
23660,1,2,2,3,1,3,2
23661,1,2,2,3,1,3,2
23662,1,2,2,3,1,3,2
23663,1,2,2,3,1,3,2
23664,1,2,2,3,1,3,2
23665,1,2,2,3,1,3,2
23666,1,2,2,3,1,3,2
23667,1,2,2,3,1,3,2
23668,1,2,2,3,0,3,2
23669,1,2,2,3,0,3,2
23670,1,2,2,3,0,3,2
23671,1,2,2,3,0,3,2
23672,1,2,2,3,0,3,2
23673,1,2,2,3,0,3,2
23674,1,2,2,3,0,3,2
23675,1,2,2,3,1,0,2
23676,1,2,2,3,1,0,2
23677,1,2,2,3,1,0,2
23678,1,2,2,3,1,0,2
23679,1,2,2,3,1,0,2
23680,1,2,2,3,1,3,2
23681,1,2,2,3,1,3,2
23682,1,2,2,3,1,3,2
23683,1,2,2,3,1,3,2
23684,1,2,2,3,1,3,2
23685,1,2,2,3,1,3,2
23686,1,2,2,3,1,3,2
23687,1,2,2,3,1,3,2
23688,1,2,2,3,1,3,2
23689,1,2,2,3,1,3,2
23690,1,2,2,3,1,0,2
23691,1,2,2,3,1,0,2
23692,1,2,2,3,1,0,2
23693,1,2,2,3,1,0,2
23694,1,2,2,3,1,0,2
23695,1,2,2,3,1,3,2
23696,1,2,2,3,1,3,2
23697,1,2,2,3,1,3,2
23698,1,2,2,3,1,3,2
23699,1,2,2,3,1,3,2
23700,1,2,2,3,1,3,2
23701,1,2,2,3,1,3,2
23702,1,2,2,3,1,3,2
23703,1,2,2,3,1,3,2
23704,1,2,2,3,1,3,2
23705,1,2,2,3,0,3,2
23706,1,2,2,3,0,3,2
23707,1,2,2,3,0,3,2
23708,1,2,2,3,0,3,2
23709,1,2,2,3,0,3,2
23710,1,2,2,3,0,3,2
23711,1,2,2,3,0,3,2
23712,1,2,2,3,0,3,2
23713,1,2,2,3,0,3,2
23714,1,2,2,3,0,3,2
23715,1,2,2,3,0,3,2
23716,1,2,2,3,0,3,2
23717,1,2,2,3,1,0,2
23718,1,2,2,3,1,0,2
23719,1,2,2,3,1,0,2
23720,1,2,2,3,1,0,2
23721,1,2,2,3,1,0,2
23722,1,2,2,3,1,3,2
23723,1,2,2,3,1,3,2
23724,1,2,2,3,1,3,2
23725,1,2,2,3,1,3,2
23726,1,2,2,3,1,3,2
23727,1,2,2,3,1,3,2
23728,1,2,2,3,1,3,2
23729,1,2,2,3,1,3,2
23730,1,2,2,3,1,3,2
23731,1,2,2,3,1,3,2
23732,1,2,2,4,1,1,2
23733,1,2,2,4,1,1,2
23734,1,2,2,4,1,1,2
23735,1,2,0,4,1,1,2
23736,1,2,0,2,1,1,2
23737,1,2,0,4,1,1,2
23738,1,2,0,4,1,1,2
23739,1,2,0,2,1,1,2
23740,1,2,2,4,1,1,2
23741,1,2,2,4,1,1,2
23742,1,2,2,4,1,1,2
23743,1,2,2,4,1,1,2
23744,1,2,2,4,1,1,2
23745,1,2,0,4,1,1,2
23746,1,2,2,4,1,1,2
23747,1,2,0,2,1,1,2
23748,1,2,0,4,1,1,2
23749,1,2,0,4,1,1,2
23750,1,2,2,4,1,1,2
23751,1,2,2,4,1,1,2
23752,1,2,0,4,1,1,2
23753,1,2,2,4,1,1,2
23754,1,2,2,4,1,1,2
23755,1,2,2,4,1,1,2
23756,1,2,2,4,1,1,2
23757,1,2,2,4,1,1,2
23758,1,2,2,4,1,1,2
23759,1,2,0,4,1,1,2
23760,1,2,0,4,1,1,2
23761,1,2,2,4,1,1,2
23762,1,2,0,4,1,1,2
23763,1,2,0,4,1,1,2
23764,1,2,2,4,1,1,2
23765,1,2,2,4,1,1,2
23766,1,2,2,4,1,1,2
23767,1,2,0,4,1,1,2
23768,1,2,0,4,1,1,2
23769,1,2,0,4,1,1,2
23770,1,2,0,4,1,1,2
23771,1,2,0,4,1,1,2
23772,1,2,0,4,1,1,2
23773,1,2,0,4,1,1,2
23774,1,2,2,4,1,1,2
23775,1,2,0,4,1,1,2
23776,1,2,2,3,0,0,2
23777,1,2,2,3,0,0,2
23778,1,2,2,3,0,0,2
23779,1,2,2,3,0,0,2
23780,1,2,2,3,0,0,2
23781,1,2,2,3,0,0,2
23782,1,2,2,3,0,0,2
23783,1,2,2,3,0,0,2
23784,1,2,2,3,0,0,2
23785,1,2,2,3,0,0,2
23786,1,2,4,3,1,0,2
23787,1,2,4,3,1,0,2
23788,1,2,4,3,1,0,2
23789,1,2,4,3,1,0,2
23790,1,2,4,3,1,0,2
23791,1,2,4,3,1,0,2
23792,1,2,4,3,1,0,2
23793,1,2,4,3,1,0,2
23794,1,2,4,3,1,0,2
23795,1,2,4,3,1,0,2
23796,1,2,2,3,0,0,2
23797,1,2,2,3,0,0,2
23798,1,2,2,3,0,0,2
23799,1,2,2,3,0,0,2
23800,1,2,2,3,0,0,2
23801,1,2,2,3,0,0,2
23802,1,2,2,3,0,0,2
23803,1,2,2,3,0,0,2
23804,1,2,4,3,1,0,2
23805,1,2,4,3,1,0,2
23806,1,2,4,3,1,0,2
23807,1,2,4,3,1,0,2
23808,1,2,4,3,1,0,2
23809,1,2,4,3,1,0,2
23810,1,2,4,3,1,0,2
23811,1,2,4,3,1,0,2
23812,1,2,4,3,1,0,2
23813,1,2,4,3,1,0,2
23814,1,2,2,3,0,0,2
23815,1,2,2,3,0,0,2
23816,1,2,2,3,0,0,2
23817,1,2,2,3,0,0,2
23818,1,2,2,3,0,0,2
23819,1,2,4,3,1,0,2
23820,1,2,4,3,1,0,2
23821,1,2,4,3,1,0,2
23822,1,2,4,3,1,0,2
23823,1,2,4,3,1,0,2
23824,1,2,4,3,1,0,2
23825,1,2,4,3,1,0,2
23826,1,2,4,3,1,0,2
23827,1,2,4,3,1,0,2
23828,1,2,4,3,1,0,2
23829,1,2,2,3,0,0,2
23830,1,2,2,3,0,0,2
23831,1,2,2,3,0,0,2
23832,1,2,2,3,0,0,2
23833,1,2,2,3,0,0,2
23834,1,2,4,3,1,3,2
23835,1,2,4,3,1,3,2
23836,1,2,4,3,1,3,2
23837,1,2,4,3,1,3,2
23838,1,2,4,3,1,0,2
23839,1,2,4,3,1,3,2
23840,1,2,4,3,1,3,2
23841,1,2,4,3,1,3,2
23842,1,2,4,3,1,3,2
23843,1,2,4,3,1,0,2
23844,1,2,2,3,0,3,2
23845,1,2,2,3,0,3,2
23846,1,2,2,3,0,3,2
23847,1,2,2,3,0,3,2
23848,1,2,2,3,0,3,2
23849,1,2,4,3,1,3,2
23850,1,2,4,3,1,3,2
23851,1,2,4,3,1,3,2
23852,1,2,4,3,1,3,2
23853,1,2,4,3,1,3,2
23854,1,2,4,3,1,3,2
23855,1,2,4,3,1,3,2
23856,1,2,4,3,1,3,2
23857,1,2,4,3,1,3,2
23858,1,2,4,3,1,3,2
23859,1,2,2,3,0,3,2
23860,1,2,2,3,0,3,2
23861,1,2,2,3,0,3,2
23862,1,2,2,3,0,3,2
23863,1,2,2,3,0,3,2
23864,1,2,4,3,1,3,2
23865,1,2,4,3,1,3,2
23866,1,2,4,3,1,3,2
23867,1,2,4,3,1,3,2
23868,1,2,4,3,1,3,2
23869,1,2,4,3,1,3,2
23870,1,2,4,3,1,3,2
23871,1,2,4,3,1,3,2
23872,1,2,4,3,1,3,2
23873,1,2,2,3,0,0,2
23874,1,2,2,3,0,0,2
23875,1,2,2,3,0,0,2
23876,1,2,2,3,0,0,2
23877,1,2,2,3,0,0,2
23878,1,2,2,3,0,0,2
23879,1,2,2,3,0,0,2
23880,1,2,2,3,0,0,2
23881,1,2,2,3,0,0,2
23882,1,2,2,3,0,0,2
23883,1,2,2,3,0,0,2
23884,1,2,2,3,0,0,2
23885,1,2,2,3,0,0,2
23886,1,2,2,3,1,0,2
23887,1,2,2,3,1,0,2
23888,1,2,2,3,1,0,2
23889,1,2,2,3,1,0,2
23890,1,2,2,3,1,0,2
23891,1,2,2,3,1,3,2
23892,1,2,2,3,1,3,2
23893,1,2,2,3,1,3,2
23894,1,2,2,3,1,3,2
23895,1,2,2,3,1,3,2
23896,1,2,2,3,1,3,2
23897,1,2,2,3,1,3,2
23898,1,2,2,3,1,3,2
23899,1,2,2,3,1,3,2
23900,1,2,2,3,1,3,2
23901,1,2,2,3,1,0,2
23902,1,2,2,3,1,0,2
23903,1,2,2,3,1,0,2
23904,1,2,2,3,1,0,2
23905,1,2,2,3,1,0,2
23906,1,2,2,3,1,3,2
23907,1,2,2,3,1,3,2
23908,1,2,2,3,1,3,2
23909,1,2,2,3,1,3,2
23910,1,2,2,3,1,3,2
23911,1,2,2,3,1,3,2
23912,1,2,2,3,1,3,2
23913,1,2,2,3,1,3,2
23914,1,2,2,3,1,3,2
23915,1,2,2,3,1,3,2
23916,1,2,2,3,0,0,2
23917,1,2,2,3,0,0,2
23918,1,2,2,3,0,0,2
23919,1,2,2,3,0,0,2
23920,1,2,2,3,0,0,2
23921,1,2,2,3,0,0,2
23922,1,2,2,3,0,0,2
23923,1,2,2,3,0,0,2
23924,1,2,2,3,0,0,2
23925,1,2,2,3,0,0,2
23926,1,2,2,3,0,0,2
23927,1,2,2,3,0,0,2
23928,1,2,2,3,0,0,2
23929,1,2,2,3,1,0,2
23930,1,2,2,3,1,0,2
23931,1,2,2,3,1,0,2
23932,1,2,2,3,1,0,2
23933,1,2,2,3,1,0,2
23934,1,2,2,3,1,3,2
23935,1,2,2,3,1,3,2
23936,1,2,2,3,1,3,2
23937,1,2,2,3,1,3,2
23938,1,2,2,3,1,3,2
23939,1,2,2,3,1,3,2
23940,1,2,2,3,1,3,2
23941,1,2,2,3,1,3,2
23942,1,2,2,3,1,3,2
23943,1,2,2,3,1,3,2
23944,1,2,2,3,1,1,2
23945,1,2,2,3,1,1,2
23946,1,2,2,2,1,1,2
23947,1,2,2,3,1,1,2
23948,1,2,2,3,1,1,2
23949,1,2,2,3,1,1,2
23950,1,2,2,3,1,1,2
23951,1,2,2,2,1,1,2
23952,1,2,2,3,1,1,2
23953,1,2,2,3,1,1,2
23954,1,2,2,3,1,1,2
23955,1,2,2,3,1,1,2
23956,1,2,2,2,1,1,2
23957,1,2,2,3,1,1,2
23958,1,2,2,3,1,1,2
23959,1,2,0,3,1,1,2
23960,1,2,0,2,1,1,2
23961,1,2,0,3,1,1,2
23962,1,2,0,2,1,1,2
23963,1,2,0,3,1,1,2
23964,1,2,0,2,1,1,2
23965,1,2,0,3,1,1,2
23966,1,2,0,2,1,1,2
23967,1,2,0,3,1,1,2
23968,1,2,0,2,1,1,2
23969,1,2,0,3,1,3,2
23970,1,2,0,3,1,3,2
23971,1,2,0,3,1,3,2
23972,1,2,0,3,1,3,2
23973,1,2,0,3,1,3,2
23974,1,2,0,3,1,3,2
23975,1,2,0,3,1,3,2
23976,1,2,0,3,1,3,2
23977,1,2,0,3,1,3,2
23978,1,2,0,3,1,3,2
23979,1,2,0,3,1,3,2
23980,1,2,0,3,1,3,2
23981,1,2,0,3,1,3,2
23982,0,0,0,2,0,3,0
23983,0,0,0,2,0,3,0
23984,0,0,0,2,0,3,0
23985,0,0,0,3,0,3,3
23986,0,0,0,3,0,3,3
23987,0,0,0,3,0,3,3
23988,0,0,0,3,0,3,3
23989,0,0,0,3,0,3,3
23990,0,0,0,3,0,3,3
23991,0,0,0,3,0,3,3
23992,0,0,0,3,0,3,3
23993,0,0,0,3,0,3,3
23994,0,0,0,3,0,3,3
23995,0,0,0,3,0,3,3
23996,0,0,0,3,0,3,3
23997,0,0,0,2,0,3,0
23998,0,0,0,2,0,3,0
23999,0,0,0,2,0,3,0
24000,0,0,0,3,0,3,0
24001,0,0,0,3,0,3,3
24002,0,0,0,3,0,3,3
24003,0,0,0,3,0,3,3
24004,0,0,0,3,0,3,3
24005,0,0,0,3,0,3,3
24006,0,0,0,3,0,3,3
24007,0,0,0,5,0,3,3
24008,0,0,0,3,0,3,3
24009,0,0,0,3,0,3,3
24010,0,0,0,3,0,3,3
24011,0,0,0,3,0,3,3
24012,0,0,0,2,0,3,0
24013,0,0,0,2,0,3,0
24014,0,0,0,2,0,3,0
24015,0,0,0,3,0,3,3
24016,0,0,0,3,0,3,3
24017,0,0,0,3,0,3,3
24018,0,0,0,3,0,3,3
24019,0,0,0,3,0,3,3
24020,0,0,0,3,0,3,3
24021,0,0,0,3,0,3,3
24022,0,0,0,3,0,3,3
24023,0,0,0,3,0,3,3
24024,0,0,0,3,0,3,3
24025,0,0,0,3,0,3,3
24026,0,0,0,3,0,3,3
24027,0,0,0,2,0,3,0
24028,0,0,0,2,0,3,0
24029,0,0,0,2,0,3,0
24030,0,0,0,3,0,3,3
24031,0,0,0,3,0,3,3
24032,0,0,0,3,0,3,3
24033,0,0,0,3,0,3,3
24034,0,0,0,3,0,3,3
24035,0,0,0,3,0,3,3
24036,0,0,0,3,0,3,3
24037,0,0,0,3,0,3,3
24038,0,0,0,3,0,3,3
24039,0,0,0,3,0,3,3
24040,0,0,0,3,0,3,3
24041,0,0,0,3,0,3,3
24042,0,0,0,2,0,3,0
24043,0,0,0,2,0,3,0
24044,0,0,0,2,0,3,0
24045,0,0,0,3,0,3,3
24046,0,0,0,3,0,3,3
24047,0,0,0,3,0,3,3
24048,0,0,0,3,0,3,3
24049,0,0,0,3,0,3,3
24050,0,0,0,3,0,3,3
24051,0,0,0,3,0,3,3
24052,0,0,0,3,0,3,3
24053,0,0,0,3,0,3,3
24054,0,0,0,3,0,3,3
24055,0,0,0,3,0,3,3
24056,0,0,0,3,0,3,3
24057,1,0,0,4,0,1,3
24058,1,0,0,4,0,1,0
24059,1,0,0,4,0,1,0
24060,1,0,0,4,0,1,3
24061,1,0,0,4,0,1,0
24062,1,3,2,2,1,1,3
24063,1,0,0,4,0,1,3
24064,1,0,0,4,0,1,0
24065,1,0,0,4,0,1,3
24066,1,0,0,4,0,1,3
24067,1,0,2,2,1,1,3
24068,1,0,2,2,1,1,0
24069,1,0,2,2,1,1,0
24070,1,0,2,2,1,1,3
24071,1,0,2,2,1,1,0
24072,1,0,0,4,0,1,3
24073,1,0,0,4,0,1,0
24074,1,0,0,4,0,1,3
24075,1,0,0,4,0,1,3
24076,1,0,2,2,1,1,3
24077,1,0,2,2,1,1,0
24078,1,0,2,2,1,1,0
24079,1,0,2,2,1,1,3
24080,1,0,2,2,1,1,0
24081,1,0,2,2,1,1,3
24082,1,0,2,2,1,1,3
24083,1,0,2,2,1,1,0
24084,1,0,2,2,1,1,0
24085,1,0,2,2,1,1,0
24086,1,3,2,2,1,1,3
24087,1,0,2,2,1,1,3
24088,1,0,0,4,0,1,0
24089,1,0,2,2,1,1,3
24090,1,0,0,4,0,1,3
24091,0,0,0,2,1,0,0
24092,0,0,0,2,1,0,0
24093,0,0,0,2,1,0,0
24094,0,0,0,2,1,0,0
24095,0,0,0,2,1,0,0
24096,0,0,0,2,1,0,0
24097,0,0,0,2,1,0,0
24098,0,0,0,2,1,0,0
24099,0,0,0,2,1,0,0
24100,0,0,0,2,1,0,0
24101,1,0,4,2,1,3,0
24102,1,0,4,2,1,3,0
24103,1,0,4,2,1,3,0
24104,1,0,4,2,1,3,0
24105,1,0,4,2,1,3,0
24106,1,0,4,2,1,3,0
24107,1,0,4,2,1,3,0
24108,1,0,4,2,1,3,0
24109,1,0,4,2,1,3,0
24110,1,0,4,2,1,3,0
24111,1,0,2,2,0,3,0
24112,1,0,2,2,0,3,0
24113,1,0,2,2,0,3,0
24114,1,0,2,2,0,3,0
24115,1,0,2,2,0,3,0
24116,1,0,2,2,0,3,0
24117,1,0,2,2,0,3,0
24118,1,0,2,2,0,3,0
24119,1,0,2,2,0,3,0
24120,1,0,2,2,0,3,0
24121,1,0,2,2,0,3,0
24122,1,0,4,2,0,3,0
24123,1,0,2,2,0,3,0
24124,0,0,2,2,1,3,0
24125,0,0,2,2,1,3,0
24126,0,0,2,2,1,3,0
24127,0,0,2,3,1,3,0
24128,0,0,2,3,1,3,0
24129,0,0,2,3,1,3,3
24130,0,0,2,3,1,3,3
24131,0,0,2,3,1,3,3
24132,0,0,2,3,1,3,3
24133,0,0,0,2,1,3,0
24134,0,0,2,2,1,3,0
24135,0,0,2,2,1,3,0
24136,0,0,2,3,1,3,0
24137,0,0,2,3,1,3,0
24138,0,0,4,3,1,3,3
24139,0,0,2,3,1,3,3
24140,0,0,2,3,1,3,3
24141,0,0,2,3,1,3,3
24142,1,0,2,2,0,3,0
24143,1,0,4,2,0,3,0
24144,1,0,2,2,0,3,0
24145,1,0,4,2,0,3,0
24146,1,0,2,2,0,3,0
24147,1,0,2,2,0,3,0
24148,1,0,2,2,0,3,0
24149,1,0,2,2,0,3,0
24150,1,0,2,2,0,3,0
24151,1,0,2,2,0,3,0
24152,1,0,2,2,0,3,0
24153,1,0,2,2,0,3,0
24154,1,0,2,2,0,3,0
24155,0,0,2,2,1,3,0
24156,0,0,2,2,1,3,0
24157,0,0,2,2,1,3,0
24158,0,0,2,3,1,3,0
24159,0,0,2,3,1,3,0
24160,0,0,2,3,1,3,3
24161,0,0,2,3,1,3,3
24162,0,0,2,3,1,3,3
24163,0,0,2,3,1,3,3
24164,0,0,0,3,0,3,3
24165,0,0,0,3,0,3,3
24166,0,0,0,3,0,3,3
24167,0,0,0,3,0,3,3
24168,0,0,0,3,0,3,3
24169,0,0,0,3,0,3,3
24170,1,0,0,2,1,1,3
24171,1,0,0,2,1,1,3
24172,1,0,0,2,1,1,3
24173,1,0,0,2,1,1,3
24174,1,0,0,2,1,1,3
24175,1,0,0,2,1,1,3
24176,1,0,0,2,1,1,3
24177,1,0,0,2,1,1,3
24178,1,0,0,2,1,1,3
24179,1,0,0,2,1,1,3
24180,1,0,0,2,1,1,3
24181,1,0,0,2,1,1,3
24182,1,0,0,2,1,1,3
24183,1,0,0,2,1,1,3
24184,1,0,0,2,1,1,3
24185,1,0,2,2,1,1,0
24186,1,3,2,3,1,3,2
24187,1,3,2,3,1,3,2
24188,1,3,2,3,1,3,2
24189,1,3,2,3,1,3,2
24190,1,3,2,3,1,3,2
24191,1,3,2,3,1,3,2
24192,1,3,2,3,1,3,2
24193,1,3,2,3,1,3,2
24194,1,3,2,3,1,3,2
24195,1,3,2,3,1,3,2
24196,1,3,2,3,1,3,2
24197,1,3,2,3,1,3,2
24198,1,3,2,3,1,3,2
24199,1,3,2,3,1,3,2
24200,1,3,2,3,1,3,2
24201,1,3,2,3,1,3,2
24202,1,3,2,3,1,3,2
24203,1,3,2,3,1,3,2
24204,1,3,2,3,1,3,2
24205,1,3,2,3,1,3,2
24206,1,3,2,3,1,3,2
24207,1,3,2,3,1,3,2
24208,1,3,2,3,1,3,2
24209,1,3,2,3,1,3,2
24210,1,3,2,3,1,3,2
24211,1,3,2,3,1,3,2
24212,1,3,2,3,1,0,2
24213,1,3,2,3,1,0,2
24214,1,3,2,3,1,0,2
24215,1,3,2,3,1,0,2
24216,1,3,2,3,1,0,2
24217,1,3,2,3,1,3,2
24218,1,3,2,3,1,3,2
24219,1,3,2,3,1,3,2
24220,1,3,2,3,1,3,2
24221,1,3,2,3,1,3,2
24222,1,3,2,3,1,3,2
24223,1,3,2,3,1,3,2
24224,1,3,2,3,1,3,2
24225,1,3,2,3,1,3,2
24226,1,3,2,3,1,3,2
24227,1,3,2,3,1,0,2
24228,1,3,2,3,1,0,2
24229,1,3,2,3,1,0,2
24230,1,3,2,3,1,0,2
24231,1,3,2,3,1,0,2
24232,1,3,2,3,1,3,2
24233,1,3,2,3,1,3,2
24234,1,3,2,3,1,3,2
24235,1,3,2,3,1,3,2
24236,1,3,2,3,1,3,2
24237,1,3,2,3,1,3,2
24238,1,3,2,3,1,3,2
24239,1,3,2,3,1,3,2
24240,1,3,2,3,1,3,2
24241,1,3,2,3,1,3,2
24242,1,3,2,3,1,3,2
24243,1,3,2,3,1,3,2
24244,1,3,2,3,1,3,2
24245,1,3,2,3,1,3,2
24246,1,3,2,3,1,3,2
24247,1,3,2,3,1,3,2
24248,1,3,2,3,1,3,2
24249,1,3,2,3,1,3,2
24250,1,3,2,3,1,3,2
24251,1,3,2,3,1,3,2
24252,1,3,2,3,1,3,2
24253,1,3,2,3,1,3,2
24254,1,3,2,3,1,3,2
24255,1,3,2,3,1,0,2
24256,1,3,2,3,1,0,2
24257,1,3,2,3,1,0,2
24258,1,3,2,3,1,0,2
24259,1,3,2,3,1,0,2
24260,1,3,2,3,1,3,2
24261,1,3,2,3,1,3,2
24262,1,3,2,3,1,3,2
24263,1,3,2,3,1,3,2
24264,1,3,2,3,1,3,2
24265,1,3,2,3,1,3,2
24266,1,3,2,3,1,3,2
24267,1,3,2,3,1,3,2
24268,1,3,2,3,1,3,2
24269,1,3,2,3,1,3,2
24270,1,3,2,3,1,0,2
24271,1,3,2,3,1,0,2
24272,1,3,2,3,1,0,2
24273,1,3,2,3,1,0,2
24274,1,3,2,3,1,0,2
24275,1,3,2,3,1,3,2
24276,1,3,2,3,1,3,2
24277,1,3,2,3,1,3,2
24278,1,3,2,3,1,3,2
24279,1,3,2,3,1,3,2
24280,1,3,2,3,1,3,2
24281,1,3,2,3,1,3,2
24282,1,3,2,3,1,3,2
24283,1,3,2,3,1,3,2
24284,1,3,2,3,1,3,2
24285,1,3,2,3,1,3,2
24286,1,3,2,3,1,3,2
24287,1,3,2,3,1,3,2
24288,1,3,2,3,1,3,2
24289,1,3,2,3,1,3,2
24290,1,3,2,3,1,3,2
24291,1,3,2,3,1,3,2
24292,1,3,2,3,1,3,2
24293,1,3,2,3,1,3,2
24294,1,3,2,3,1,3,2
24295,1,3,2,3,1,3,2
24296,1,3,2,3,1,3,2
24297,1,3,2,3,1,3,2
24298,1,3,2,3,1,3,2
24299,1,3,2,3,1,3,2
24300,1,3,2,3,1,3,2
24301,1,3,2,3,1,3,2
24302,1,3,2,3,1,3,2
24303,1,3,2,3,1,3,2
24304,1,3,2,3,1,3,2
24305,1,3,2,3,1,3,2
24306,1,3,2,3,1,3,2
24307,1,3,2,3,1,3,2
24308,1,3,2,3,1,3,2
24309,1,3,2,3,1,3,2
24310,1,3,2,3,1,3,2
24311,1,3,2,3,1,0,2
24312,1,3,2,3,1,0,2
24313,1,3,2,3,1,0,2
24314,1,3,2,3,1,0,2
24315,1,3,2,3,1,0,2
24316,1,3,2,3,1,3,2
24317,1,3,2,3,1,3,2
24318,1,3,2,3,1,3,2
24319,1,3,2,3,1,3,2
24320,1,3,2,3,1,3,2
24321,1,3,2,3,1,3,2
